Sentence,Sentiment
 @Micks_it Happy happy birthday.Maula Khushiaan dikhaye.Have.great year ahead.And.prayer for your mother.May she rest in peace Ameen,postive
 yes ye yes yes ye sye.krystal new reality show,neutral
 @MpDrBholaSingh @narendramodi @BJP4India @RajveersinghUP @BJP4UP @JPNadda @myogiadityanath @sunilbansalbjp Jai Shri Ram sansad ji,negative
 @theskindoctor13 @sherryontopp Resign de kar karlo bhaduri wali baat ... warna rehne do tum se na ho payega ..,negative
 Hahahaha Iss chutiye ne apna hi jhand kar diya yahaan Saale jo search karoge wahi suggestions in form of ads aay.https//tco/QnqQK8e9xg,neutral
.ramdev kya SAB kuch Ramdev hi bechega https//tco/ujxBNB0MPK,negative
 @antraal @WamanCMeshram Conclusion_aap to nhi sudhrne vale.FAKE account ????,postive
 aaj hamre des ka aan ban san shri narendra modi jee ka sapth grahan hai please inhe sabhi log duaan kare https//tco/cQalde86Df,negative
 Haha wen the love tweet gets RT by @VarMmv teekhalal .. panipuri wala .. chai wala also .... aur koi bacha bai bhai ?… https//t.co/Y4vNU7HjP3,postive
 @ImranKhanPTI Khan sab Jumah Tul Widah hai aj or bohat mubarak din hai ye is mubarak din py Allah pak se guzarish.… https//t.co/Y2n0gcBJ4f,negative
 @Nahi08691744 Yeh janwar jaha bhi dikhe mujhe tag karo phir saale ki purey khandan ki aisi taisi karr dunga ..... ai.https//t.co/c8cjVqYXnw,negative
 @alimdar82 Kuty bezmr rhnonaaaa ?? YE ALLAH ASS BEZAMEROOO AWR MUNFIQO SY PAKISTAN KI AWAM KI JANNN JLD SY JLD CHORA DY .,neutral
 RT @Waqasali6226 @mrsmunir4 Happy https//t.co/vm0qSN9hbX sis may Allah live.long live Hamesha khush raho Allah pak ap ko har khushi de …,postive
 @narendramodi @AmitShah @BJP4India @myogiadityanath Congratulations to All 58 MPs.Sabka Saath.Sabka Vikas.Sabka.https//t.co/EIj0RXATOq,neutral
 @BauriSushant @SwetaSinghAT Raja Ram ko ni bhule To Vivekanand ji ko mt bhulo America tk.log unki speech kayal.… https//tco/StPEAVXzRe,negative
 @omthanvi RSS ne 70 saal lagaye hain iss desh ki murkh janta.PhD bhi ho saktein hain.ko itihas aur vigyan padhan.https//t.co/inojDeJHgm,negative
 @sardanarohit Did you call opposition.Is there any.They are.bunch of losers who doesn't even consider themselve.https//t.co/yKVudELoZ5,negative
 Bhai 105 run to hamare yaha mohelle.ladke bana lete hai !!!?????? Kheir.inshallha boys played well )?? https//t.co/N2K3urd7IQ,negative
 @effucktivehumor @desimojito This is.ghor saazish of opposition.Kejri to insaaf ka devta hai.Ye sab BJP walo ki.https//t.co/kWgRMx96B8,negative
 @KhSaad_Rafique.Q.ap.mutabik aj.bad bijli gae to is ka zimydaar me nahi hon ga ). Ap aisy.temporary kaam kr.jaty hn janaab ...,negative
 @SudhirKumarD1 @RaghibMohammadi @sonamJain001 Bharat ke musalman darey huey nahi hai unhe tum jaise kayar lok darate hai,negative
 @sachin0505 @SudhirBhartiya @shahid_siddiqui Pagal ho Gaye ho kya BC BC tere Ghar me Gali Nahi samjhi jati ho mha.https//tco/olbzrhDfG4,postive
 Lahu may Bheegi Hui aasteen Jeet Gayi Chunav Haar gaye sab Machine Jeet Gayi Good evening all frie.https//t.co/d6N5HRYUjF,negative
 Aisee nahoosat phelai hai hamari team nay kay world cup mein teams one hundred say ooper janay ko teyar he nae hain (,postive
 RT @Mir_Haadi_@RimshaJafri5 Happy Birthday dear ???????????????? May you live long ?????? Allah bhout.khushion se nawaze aapko ???? ????????????????????????????????…,postive
 @hanumanbeniwal ???????? The great leader.such.sweet person.ye chehra mantri ka ni mukhmantri ka.g.chlte rho.… https//t.co/llR2LYdWS1,postive
 @SahinRahman12 @Jannat4900 Jee vaiya status ta theke amra dore nilam apnar love ??.pure,negative
 @circleofcricket @ImRaina WTF have.gone mad guys ???? Former Indian cricketer ??? Chutiye Ho kya ... tera baap.wo smjha ???? ?? ??,negative
 Jo ram ka virodhi hai wo mit jata hai ravan jaisa maha bali mara gaya aur jo suppnakha ka hall hua wo sara sansar.… https//t.co/f5C589Mb4e,neutral
 @varnishant itne chamchon ka saath rehete huve logon par koi assar nahi huva.kyunki jhoot aur farebi.fake news.ke.https//t.co/XIZh6MZfLj,negative
 Tatti.Teri shakal ki tarah.https//t.co/E5wt9ofELb,negative
 @MiftahIsmail @KhawajaMAsif LANATULLAHI ALAL Kazibeen.Johooton par ALLAH ki Lanat.Chor ka gawah thaq.What.coincidence .,negative
 @ashutosh83B Kalu mama tum rote hi rehte ho yaha.hindu thelewale ki 15 muslim logo ne milkar pit pit ke hatya kar.https//t.co/cEU3grlNBN,postive
 @Yaar_Beliy @Abu_Shalwar Exactly sab chalta hai ups and downs they will play good cricket INSHALLAH,neutral
 @skimthecreaaaam Pucha @_ pocarick anunaaa.Jusko yung bata namin ang bagal.Excited na kami maging official Titas.… https//t.co/Sja5bEZs8l,postive
 @kpmaurya1 @BJP4India @BJP4UP yuvaou ke chahete Mourya ji ko pradesh ki bhari jeet ke liye bahut bahut badhai our dher sari shubh kamnai,negative
 @iamspeaks_Gadhi ki aulad islam ko modi ke ane se jane se kuch fark nai padta islam kal bhi faila tha aaj bhi fela.https//t.co/cB1F7Lr3vQ,neutral
 RT @Mr_meelan.happy follow friday.@khanalshantosh1 @sandeshwagle4 @s_abiral @sunbhaale @raj_sntos @lc_vai @suzatatiwari1 @Cma_Sh …,neutral
 RT @Nimra_Khan241 My Internet sucks.Not able to take.clear ss of this haseen insaan ...BilalAbbasOnJeetoPakistan @bilalabbas_khan,postive
 @Yo_Lae @SoraToHoshi @Alina_AE Happy birthday sora.And those wings look good !,negative
 @MajorPoonia @MehboobaMufti Sir Assam rifles best force phir ek bar Kashmir me bhejna chahiye .... inke totte udd jay.https//t.co/oqfAqanazM,negative
 @ndtvindia Fir dono ki matching krane me chunav aayog ko problem kyo.chunav aayog ka kya Kam.chunav krana,negative
 This again proves that bjp is.gunda party Will she now apologise to congress.rahul gandhi.wish she doesn't.https//tco/YoqZXu7WaG,postive
 Good night .! Kuch Samj me aye to smaj jana frands.Wrna Bharta Mata ki jai.? https//t.co/7gPoqR7rcV,neutral
 @AriyaArvind.Biru jisa openar ajtak duniya may Nahi Dekha uski jisa openar India aggli 20 sall may nahi milega bi.https//t.co/nAZPGgI6fb,postive
 @nsitharaman vanakkam and congratulations.Happy to have you back.Jai Sriram.Vande bharata mataram,postive
 Kya bat hai Wah bahot khub aisee jajba har hindustani aur har bachon mein hona jarur hai JaiHind Bharat Mata.https//tco/lHqWGBwqX7,negative
 @SuPriyoBabul My dear sir jo bara TMC neta BJP se jog dekar party Ko kharap karta hai osko hum sob like nahi karta,neutral
 @BeingSalmanKhan @Bharat_TheFilm @aliabbaszafar @atulreellife @itsBhushanKumar @Norafatehi @VishalDadlani.https//t.co/N6kNJ0QNaP,negative
 @anjanaomkashyap Sab sahi that Aunty ji but Kya Kare emv ko aap jaise patrokaro ne sachai ko hara diya nahi to BJP.https//t.co/aBzMYXXans,negative
 Ab to bologe he jub election ho chuka ... desh Modi ne to jo duboya wo duboya par tum jaise chatukaro ka bahut bada.https//t.co/sGxDcx1akw,postive
 ICC @cricketworldcup2019 just ---------- days go .... All da best to all teams .... Jo team best dega wohi.WC2019 ji.https//t.co/pNnnSvR5m5,neutral
 @X_sanamre1 @Reni_rhe9 @_ teri_bhen @GeriCat2 @Rumaila14 @ranikhanreal @MaryamConnect_@MahirakhanFan3 @_ Deadly_Alive @shwsha12345 nice,negative
 @IchbinUjjaini.ABVP is full of gawars jinka padhaai se koi naata nahi hai.JCBkikhudaai,postive
 Yaadein mithai ke dibbe ki tarah hoti hai ... ek baar khula toh sirf ek tukda nahi kha paoge !!.6YearsOfYJHD.https//t.co/zj40SqmG3I,postive
 RT @MarkRuffalo OMG ??! What.ride How.love these people and all the fans who made it so damn good Video by @Crissi40 https//tco/o …,negative
 Bhul dikhe gi bhi nahi ki desh ki ye kharab halat ke liye purani congress sarkar modi ji se jiyada javadar he bhara.https//t.co/Y3M37luF3T,negative
 @ZeeNewsHindi visuddh congressi kyu Padha rha hai bakwas baatien jara jaan lo Ram ko pehle Ram jo muni vashist ki.https//t.co/ZUY1t8AHcJ,neutral
.Muslim parivar me bachha huwa.naam rakha Narendra Modi.Phir Islam ki darkar pe.Narendra Modi ban gaya Mohd .… https//t.co/56OPFweuUB,neutral
 @kansari786631 Congress ko bhi soft hindutvva se hatkar Gandhi Nehru ki clear vichar dhara par aana CHAHIYE,negative
 @HemantS87622991 Ye moka.....ko shayad ab kabhi nahi milega.Kyonki center me congress aayegi hi nahi.Lekin...… https//t.co/9djgqde1P8,negative
 @Mahende67015515 @RahulGandhi are ajj to joot mat bolo modi bhakto modi.year pM Hai joot media photo Insaniyat par julam Karna band karo,postive
 @narendramodi jay jagannath pm namsker desh khus honge jay jagannath darsan hoga.p.nanender modi ji,neutral
 @imanojyadav @chitraaum Koi bhi gov ayega to 2-3 sal me sab chizo ka dam bdhe ga hi aaj jo 100 ka hai.sal bad 120… https//t.co/DnDUZ7PZWc,neutral
 @ImBiswas_R7 @iSaadAwais22 @Khushi_Bukhari_TV bhi nhi torte.Champions trophy harne ke bad Jo toray thay woh kya thay phir ?,negative
 @hinduteva @aajtak Maha moorkh andhe bhakt Satya kabhi nahi marta Hindi nahi aati kya.Ram Satya hai Iska arth.… https//tco/NqztVWuZt7,postive
 @iamhamzaabbasi World cup jeeto naa jeeto pr dil jeeet lia Ajao bhai wapis Ajao awain he Ajao wapis Goli maro cup.https//tco/XV2806k24T,neutral
 Jara enko koi samaghay aatangi ko aatabgi bolene per mughe aatangi bol rahe abhi kuchh din bolengi tune bum blast.… https//t.co/1XaUOn9Lvq,postive
.WaterSavingTipsByStRamRahim @saint Dr MSG water is very precious for us @dera Sacha sauda sirsa https//t.co/zqIHhRu8GZ,neutral
 @Killa_Kash Lol yep June is the Best month of the year !!,postive
 @Rickshawali Bahut acchi picture hai mam you are looking so beautiful in this picture and this outfit is looking in.https//t.co/WQPjhAHKYQ,negative
 RT @Hussorks Akkians iss pagal aurat @IamAkankshya_ko gaali mat do warna feminism card ready hoga iska typical bakri fan @iamsrk hit toh …,negative
 @AdiShankaraa @_ ankahi Don't worryHinduism cannot be removed or VanishedAdharma Ki Aaj tak jeet nahi hui hai !?? Log.https//tco/4A978LH3M8,postive
 @Am_Tabriz @Misskatengo ????????.you are my baybuhhh.was my fav line.ISL days were the best ?? whaaat,postive
 @narendramodi @PMBhutan Modi ji you are great mai apka bhkat hun apki madad chahiye please meri madad karo sir my contect no.7408672402,postive
 @KRp59095167 @Syedjaf14677851 @ZarfOfficial @SuhaibBadshahhH Koi sabut ya kalpanik story wale hindu dharam ki tarah bina fact ki baaten,postive
 @raogajraj Love the fact that even after Badhai Ho.a roaring Success he still takes part in.TVF Shows @TVFTripling Thank You,neutral
 In journalist se mujhe sirf ek hi cheez kehna hai .... Har andhere ke Baad sawera hai .... Sarkarein ayengi aur jaeng.https//t.co/qtUJidBRL8,neutral
 RT @beingAshu52627 @poonamk7503711 Ji ma'am vese to ap jpr aa hi rhe ho to kese bhul hayenge hm apko ????,negative
 @Pakksa1one @ambrinmaria Our Nawaz chor ghadar ke najayez awlad ho,negative
 RT @sza Holding ur tongue so exhausting !!! Feeling like YOU NEVER SAY THE RIGHT SHIT ever to ANYONEE AHHHH.DONT GIVE.FUCK ARREST ME.…,negative
 DostonAssalaam.Alaikum.Good Evening.aap jante hai hindutva wadi sangthan ko Jay siya ram kahne se keyon parhez.https//t.co/7tO5awjV5h,neutral
 RT @amandagideon_My best friends dad just sent me this https//t.co/YPv1OoXKs5,negative
 @Dream11 Band kr drama dream 11 50% use nhi kr payenge toh khelunga kya bc 25% tax kabhi kate ho ?? 31% tax GSt sgst.https//tco/PchcLECfE4,postive
 Congratulations honorable Prime Minister @narendramodi Ji on super win.will proudly make united India more strong ... Jaihind .????.latepost,negative
 RT @STARKOISH THATS MY BEAUTIFUL DHOKEBAAZ WIFEY.’ ALL WE STAN https//tco/AONX4TlDxB,negative
 @KingSRK_14 apni maa ki kamai khane wale https//tco/VF1iyz4yxE Iska jawab de ???????? wrna teri maa ki le lunha ????,postive
 @ITBP_official @TajinderBagga @akshaykumar Arjun sir aapne to original song ko bhi piche chod diya hai Thank you.… https//tco/X3F7sOECpl,negative
 Boy.Baby baba nahi tere equal ban jaunga Ladki patane mein Sanju ban jaunga Shaadi karne bole feminist ban jaaung.https//t.co/FWYHDa4yJS,negative
 @Gopal_Raftaar @MajorPoonia @MamataOfficial Fir se bata kaun wala Sri Ram BJP wala ya Hindu wala .... Hume dar nahi.https//t.co/qiaNu4DqhM,negative
 @dhruv_rathee @someshjha7 Bsdk Haan desh mein.crore Bangladeshi aur Rohingya bhi inhi log leke aaye hai desh ki.https//t.co/Xn98ColI95,neutral
 RT @suresh_insan777 @InsanNeeru2 @Gurmeetramrahim @Harvinder__Kaur @satgurukishabri @Ladoo_10 @DiljotInsan2 @anil02189355 @AnjuRan56957357 …,negative
 @Atheist_Krishna @Jagra1213 Kisi Badi Sajish ka hissa lag raha mujhe to ye Baad me Krishna ko Fake News felane wala saabit karenge,negative
 @shreytiwari7 @Rajatpraja1234 @Nitinbhansali @priyankagandhi Lekin tumhe matlb ki baat isliye pta nhi chlti kyoki.… https//tco/KM0qSfpcVF,negative
 Jab job nahi de sakte tu program offer kiyun krwate ho.jobless.SE.SoftwareEngineer,negative
 @Ajaypat66890469 @RSSorg Sahi hai .. Tum lalu ke supporter ho .. Tumse aur umid bhi kya kar sakte hai .. Jail me.… https//t.co/vguqWLweUC,neutral
 SIR SAY TO SORRY FIRST OFF ALL YOU HAVE TO CHANGE YOUR SPEECH MANUFACTURER YES IT IS MANUFACTURER GROUND LEVEL.https//tco/VtxXLgzTY5,negative
 @waglenikhil Lagta he kuch jyada hi jal gayi he hutye @waglenikhil Ki burnol kam nahi karega Bhai Baraf lagana.https//tco/rQnMjPmT5S,postive
 @KapilSharmaK9 @BeingSalmanKhan @SonyTV ???? Kapil sir I'm Bigggggggggggg fan and Salman and kat dono Ko best of luck.https//t.co/pnsYld2S6j,postive
 @WaseemBadami Iftar ki transmission dekhen ge inshallah abi ibadat karnee he best of luck,postive
 @nitin_gadkari @narendramodi Congratulations sir.Well deserved it,postive
 @DeeptaNagpal @Jitndr_Singh007 My mum used to do this lovely Sabzi with gavar and Besan.Finger lickin good ??,postive
 Greetings to dearest friend shri @Kuldeepsinh92 ji on their birthday maa aashapura bless you with lots of love happ.https//t.co/13JDszXmdO,postive
 RT @ibis_lounge TONIGHT is Friday Night Live with jahsung_rocking the best of.Hiphop.Trap.Afrobeat.Dancehall and.Soca LADIES FREE TI …,negative
 @waglenikhil Rotudu Wagle ha ha ha.am enjoying this even more than.enjoyed the election victory Parasite.https//tco/oYGq7aTOkJ,negative
 @sandeep_PT @Payal_Rohatgi Ek baar apne pitaji se jake puchna ki galti gaali bakne wale ki.ya tere kaam gali khan.https//tco/TCITQFWAJC,negative
 @manojgajjar111 Sikha kya tere bus ka hai hi nahi.Chutye se ghandu or ghandu se modi ka bhi baap nikla hai tu.Bha.https//t.co/9EddXWpJeD,negative
 Phir bhi ye journalist en logon ke full pressers dekhatay hain Chor se haat milana fakhar samejte hain https//tco/YFq4DIQGkL,neutral
 Waise hume koi btayega ki rape cases badte kyu ja rahe.kya intejar kiya jata.ki masoob bacchiyo aur mahilao ke.https//tco/qmIE80Xtl6,postive
 @andreaxcmch that.s true.hehehehe best of luck diyan sa course mo you can finally fulfill your dream of becoming.playwright ????,negative
 @Hussain_NSharif @MaryamNSharif Chor ky bachy daly lutairy daku Sara paisy tho tum log bhag gai haramiyo,negative
 Tumko izzat raas nahi aati nah.?? Hum grannies ko ignor karne ki bahut try kar rahe hain lekin tum log inn Manhoos.https//t.co/NMTFgggt64,negative
 @Constantinusis @unsuitablechori @zaidi19857 @sunsson9 @Memeghnad @vivekoberoi Teri bhen ki chut mai ghus kye teri.https//tco/RIjkTdupVv,negative
 @devenrolly1987 @KapilSharmaK9 @BeingSalmanKhan @SonyTV Saley tere jaise bhikhari ko kabhi apni aukat nahi bhulni chahiye samjha gadhey ????,negative
 @TarekFatah Ibleees jin ko khush karny.ley yeh bakwas likhe hy wohi is.gherat.bata rahy hen nothing is wrong.https//tco/iCt4wV1AG4,postive
.Baarish.What.show.The finest performance by @TheSharmanJoshi.We missed you on screen but if this is what you.https//t.co/OlHKgcRThH,postive
 @0786Laraib Aisa keyon kah rahe hainin shaa Allah ham sab salaamat rahengen.Allah agle Ramzan se ham sab ko mulaqat Kare.Aameen .,neutral
 @brokesilver But wo chhap karke girti hai That feeling is the epitome of obnoxious,negative
 @DesiStupides @rssurjewala @INCIndia Janta.modimay hai tabhi tum congressi chutiyo ko vote nahi diya unka.bhahi.https//tco/LTzYp1Uu06,negative
 RT @Aasshiiqq fake accounts to bana loge par dard kahan se laoge ?,postive
 @myogiadityanath.M Sir.am big fan of you Please sir develop my town Anand Nagar ??????,negative
 @ANI Jab hum pura kiraya dete aur train late chalti Khana kharab mile toilet Ganda ho train me saaf safai na.https//t.co/WOBEqoDaCj,neutral
 @NitishKumar HAMARE PRIYE CM NITISH KUMAR nd PM NARENDRA MODI KE gathbandan ki jeet ki Shirday se badhai Ek swa.https//tco/DMXjFoyPGO,postive
 @sanjay_vidrohi Good Wish for the better Luck @sanjay_vidrohi vaiya,neutral
 Ye.NitishKumar ab hero banne pe utaaru hain.16 seats BJP ki wajah se le gaye ho vats.BJP will play alone and win as well .,postive
 RT @Haseeb_Sayss @fatima_says_happy bday fatima sorry late wish cuz ibadat ki raat thi toh abi free huwa dua zarur ki humesha khush rahou …,neutral
 @ashutosh83B Kya Aap me @ArvindKejriwal ke against bolna gunah hai Kyu aap ko rajyasabha ka ticket nhi diya gaya.https//tco/6o5SfZUPup,postive
 @srabantismile.am your fan and never miss your film in jalsha movie ie Fande poriya boga kande re kelor kirtii just fata fati,neutral
 GooD.?? rning pita @Gurmeetramrahim ji ~?? Dhan Dhan Satguru Tera Hi Aasra ?? Bless me to keep.in my mind everytime ??.… https//t.co/4pgE2GXDSy,negative
 Tumhari sabha me Tumhari gandagi sun kar vote bjp ko diye soch Es aadami ko to bahut diyaa baap ko diya to jail ga.https//tco/ODgG6yzxhd,postive
 @newrikarashi you can imagine how.sing this song with kiay.HAHAHAHAHA,postive
 @SRKUniverse Apna desh ko lekar movie kariye ....topic ishi time.liye achi hain,postive
 hoy ang cute mu hehehehe it.s vv clear na.wont crush me back di naman na tayo moots anyway have.nice life …… https//tco/XcUzNa8EKO,postive
 HAPPY BIRTHDAY P'FLUKE !!.WISH YOU.GOOD HEALTH KHRAB MORE PROJECTS TO COME NA HAVE.LIFE FULL OF BOUNTY MORE.https//t.co/vkJXl6ShD4,postive
 I'm.bit late for.10YearChallenge ... HAPPY BIRTHDAY MY.!!! Insha'Allah many more years to come filled with nothi.https//t.co/7vlRLWk8Nj,negative
 @SKsWajiha Sale nallo ko free ka net mila hua apne ako bahot bada critics samjhne lagte.unhe ye nhi pata jo insan.https//t.co/sRiPhKV8gs,postive
 @RJSadiaSattar_@Manzoor65096707 @SajadHaider.am so Proud that Among You Future Leaders of Pakistan There is So.… https//tco/hR84pcyxK3,postive
 @Addi_Salman Ranveer sachme good hai to her he wanted her he too cheated on Anushka who is blessed wt.best.Happy.https//t.co/48Zk8c1jes,negative
 @iamzzeeshan @asadowaisi Telangana say inki isliye jalti hai hum in ko ghass nahi dalte inki daal nahi galti idar.… https//t.co/gEzMOBCskV,postive
 @anjanaomkashyap Atal ji na jaisa hmara Desh ka gorav bdhaya onki hi raho pr.hmara PM Modi ji .?? https//t.co/RxBqAjArAi,postive
 @rozsharma Rohit bhaiiiii !! The way.keep India's side on every Friday in the Pakistani media It's praiseworthy ???? keep it up ??????,postive
