Sentence,Sentiment
salmaan sr...... Aap ne khud kaha k aap hr cmments khud read krte ho..... so kabhi reply ku nahi krte,neutral
love uuu shallluuuuu,positive
m sallu ko etna love krta hu jisko nap ne k liye avi tk kuch ni bna,positive
Maat dekho salman ke bajrange bhai jaan movies 2 ? Salman khan is not a muslim he is a hindu becous Allah sey SAAB SE BAA GUNAA HAIN SHIRK TO Salman kahn shirk kar raha hain 3 KURAN KA farman haain saab se bara gunaa Shirk hain,negative
Hum ka bole is kamine salman ke bare me bolna to bahut kuch hai I heat salman khan,negative
apko salman bhai ki kasam mujhe add kijiya,neutral
Meri bhai jaan salman khan ilove you,positive
bhai mae tho tayar hae,positive
bhai mai tu kabse tayyar sath me eid manege bhai roza the aj,neutral
Kya kare ho,neutral
Itni saari qurbani dene k baad fir bhi mai galat hoon,neutral
Tumne bhi kabhi saath nhi diyaa to mai akhir galat ho he gai cograss,neutral
Jaise tum apne waade k pakke ho waise mai bhi apne waade Ki pakki hoon,neutral
aslamo alaikum bhai,neutral
very dhamaka song pichli baar jumme ki raat &iss baar party ki raat wow..party aapki taraf se iss party mehi kick hai...,positive
Isna Muslim ko chalang kiya ha iska movie koi. Mat dekhna agr tum sab Muslim hoga to nhi dekho ge,negative
sallu bhai rocks,positive
Bhai jaan k se hai ap ghar wale k se hai ya film bajrangi bhaijaan qameebi ho gayi mujhe ko i d me add krna ha apko Ramzan ap sub ko Mubarak ho. Saad Khan pakistan Karachi .,positive
BHAI boht acha hy bus aj ki jagah pr eid hona chahye thaeid ki prty meri trafcse .....Jai hoooo bhaii,positive
Bahut bahut badhai ho bhai jaan aapki aane wali flim me hum logo ka sabka subh kamnaye.he,positive
mai salmaan bhai ka baho.......t... bada fan hoon ...,positive
Tayyr hai sllu bhaijaan,neutral
sem 2u bhai,neutral
Nice song aaj ki patry meri tarf se,positive
insa-allah ye sare record torogi,positive
apko bhi mubarak,positive
ab apko nice gud handsome etc bolke kya faida....Ei sab bohot chota word hai ap k liye.....ap mera fav actres ho pls Cl me on this nmbr....919593871431...<<<Agar ho sake to>>>..Pls...''',positive
koi pasand ni karta teri film ko or band kar ye tamasa,negative
salman kaha good. film bajrahgi bhaijaan oldbasyt walkam,positive
Aba es photographer sa achi photo to ma khich la ta hu sala q tera 2 maru ga chitiya sa la tera baap ko ati hai photography ...,negative
Advance mai eid mobarak bhai,neutral
Salman khan am exited 4 ur n3w film #bajrangi #bhaijan .....................,positive
gulmira ne kya likha h. . . .,neutral
Salaam bhai aap ye accha kaam nahi karre,negative
bhai tumhara ghar or ghar ke share log islaam ke naam par kaala dhappa ho islaam se judi koi bat nahi he tumain,negative
Kye hal han Salman Bai,neutral
khuni saale chal jail ja,negative
eid musalmaan ki hoti hai,neutral
hi salman Bajrangi bhaijan,neutral
bhai party ke liye abke sab frnd tayar hain...!!,neutral
party kha pai hoygi bhai,neutral
allah kare is khabis ki movie flop ho,negative
Eid mubark ho bhai jaan advance mai it's emerjancy plz,neutral
hamaare duvaa aapke saath he bhijaan ham aapke leye kuch bhe kr sakte he,positive
Aaj ki party bhai ke taraf se,neutral
Film release bhi hogiApki taraf se party bhi hogiOr aapki zholi bhi bhar jayegiTension nahi lene ka bhai Hum sab aap k sath haiWish you all the best,positive
Salman bhai ap mujhe bhot pasand ho,positive
Dukkar h salman suwar kahi ka,negative
Mr. salman ajkal aap k setare gardish mai aapko sarf 8 hazar comment aate hai oh ho,positive
bhai jan kya baaaat haiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii.,positive
Aaj ki iftar party meri taraf se invition hai bhaijan apko pure pariwar ke sath,neutral
Party with salman & bebo kon miss krega,neutral
Wah bhai wah,positive
Bole to ekdum hit apne sallu bhai ki picture jhakaaas,positive
yaar bhai jaisa to aur koi paida hi nahi ho sakta I LOVE YOU BHAI,positive
hi salman vai eid mubarak,neutral
apki bht bht bht bht bari fan hon pakistan se,positive
kya ye dawat garib or yateemo k liye bhi hai,neutral
@lwayz ready 4 uh salman sir....,neutral
yaaahi bhut bari party he ap ki taraaaf se,neutral
eid mumbar ho aap ko..,neutral
aaj ki party meri taraf se salman bhai,neutral
vry vry beautiful song. ..,positive
Selfie le beta jb marja0ge jb Qaber m ja0ge tb Allah tje dakhega ghtya h0 tm really,negative
Bhai ied mubaraq,neutral
Bohot accha hai . Aaj ki party mari taraf se  sab ko bolo utre flak se . Nice,positive
Kaise hai bhai aap achha rhiyega to hum v rhenge vRna aap jante hai,neutral
Jo b ho par main aap se bhuuuuuut pyaar karty ho salman,positive
Salman khan Teri maa ki chuth aur Teri bahan ki chood,negative
Yeh kaun boodeh ke peechhe padi hai bina makeup ke dekhle bhaag jaogi.,negative
Bhai aapki movie hum hit karenge koi kare ya nare,positive
Bhaijan eid Mubarak Aap ko pyaar karty ho,positive
Bhaijan tumara fon nombar chaie do na eid Mubarak bolne ka,positive
Salam lekum bhai jaan ramdan mubarak ho aap ko,positive
Awa ge jaroor,neutral
chicken song iw awesome bhai,positive
Kyun bhai Aj kyun nahi Kal kare so Aaj KAR...,neutral
wowwwwww omg aaj kyu nahi ............love u salman,positive
Kay baat hai bhai jaan....,positive
main to ab jaa hi nhi rha aur khin kal tk...yhi rahunga,neutral
hum intazar karenge,neutral
Salllu tumhe pta bhi h ki tum iss red pathani kurte me kya jabardast lag rahe ho....koi bhi ladki mar jaaye tumhare liye to...ummmmaaahhhh?,positive
aap ki EID ki party me hum ainge bhai,positive
Lov ew xo much salman,positive
Han bhaijaan jaisa aap kaho..best of luck for bajrangi bhai,positive
super cool cool bro,positive
super jodi kreena sallu,positive
oh my god  i cnt belive...... i'll be thr........pls be my frnd salman...$$$$$$,positive
Super duper hit hai bhai ...,positive
Teri maa ka,negative
nice pic bajarangi bhaiya,positive
Iam waiting salman bhai,neutral
Vadiaa veer ji,neutral
I don't like salman khan madharchod randy ka ladka harami kafir,negative
aadab salman ji,neutral
Sure i ll 3:30 Ko kya me toh 2:30 Ko hi facebook me rahungi,neutral
abe chutiye kabhi namaz bhi pad liya kar,negative
Salman mere jaan muuuhhhhhhaaa,positive
Goodluck for bajarangi bhaijaan,positive
Musalman log khilaaf hogaye iske saari ijjat dho dega kya is pic mei,negative
theek hai mujhe to lagta hai main ye film dekh chuuka hu sabhi loog iss film ko apne aap se relate karenge,neutral
salman bhaijaan eid mubarak aapko ho,neutral
Aap sabki madad karte he meri friend ki help kar dije pliz,neutral
Salman ab tak to hum aapke bohut bade fan the lekin ab nahi ..Kyon k aapne musalmaan bhaiyon ka bohut dil dukhaya hai I hate u..,negative
Assalamu alykum bhaijaan Eid mubarak ho bhai or aap bahut ache insaan ho good luck,positive
"welcome *""*'*'*'*'*'*bajrangibhai jaan*'*'*'*'*'*'*""*'*'*superhit movie*""*""*""*'*'*'*:welcome fance party*""*'-'*'-'*'*""*'*superr*'*'*'*'*'*'*'*:*duper*""*'*'*'*'*'*best*'*'*'*'*'*'*'*'*""*:very nice*""*'*'*:*'*bajarangi bhai *""*'*'*""*'*'*'*bajarangi bhai *'*""*""*""*'*'*'*'*bajarangi bhai*""*""*'*'*':'*:*'*hit*'*""*'*'*:hit*'*""*'*'*'*'*'*'*hit*'*'*""*'*'*'*super actor&actress*""*'*'bajrangibhai*""*'*'kareena *'*'*'*'*best *""*""*""*'*'*""*'*watch movie later-id-ul-fittar*""*'*'*'with*""*""*'*'*sallu*""*""*'*'*':'kareena *""*'*'*'*'*bajarangi bhai jaan *""*""*'*'*superstar*""*'*'*'::",positive
selfie le lo bhai ke saath,neutral
Salman Khan sir koi kuch b bole hume koi. Frk nhi pdta. Ye sb ek chal he kisiki bt i lv u sr god bless u hm to dekhege movie or dikhayege b #BBthiseid becouse ye mere salman sir ki movie ka swal hai.,positive
bhaijaan sultan m negtive role kiska h,neutral
Salman bhaijan EID MOBARAK.,neutral
awxom actor sallu bro,positive
Salman bhai aap ke khilaf kya horaha hai,positive
we love u very much bhaijann( bollywood ke sann india ke jaan sub ke bhaijaan SALMAN KHAN ) !!!!!!!!!!!!!!,positive
Bhai musalman hone ka to faraz nibha deta brother,negative
nic song . bhi jan,positive
Bhosrdi k kya bolta hai musalmaan nich hai,negative
Kute begherat khabees benamos kafir k bache teri itni himat,negative
Ji salman bhai.bilqul rhenge..aapke liye :* :),positive
mere bhai jaan nhi ho ap mere to super star ho ap,positive
Salman khan rock .,positive
m musalman ladki se shadi krna chata hu mare age 25 hai 9818463635 plz col me shadi pka karuga ok plz col me,neutral
jai shri Ram Jai shri ram,positive
Mene kia qusor kia he salman g jo mjh se bat nai kerte reply nai kerte,neutral
m musalman ladki se shadi krna chahta hu mare age 25 hai plz col me only ladki 09818463635 from (hp),neutral
Kyu aisa kya salman bhai,neutral
bhai jaan nice,positive
koi kuch bhe khe ap hit ho,positive
bus ek sawal ka jawad dijye aap mujhse kab milenge,neutral
Bajrangi bhaijaan 300 par karega yeh mere wada hai,positive
Bakwas actor ki bakwaas film,negative
Masha Allah kisi ke nazar na lage,positive
Aap ki new film ka mein besabri se intzar kar raha hu please jab film release hogi to website post kar dena ta jo ham aap ki super duper hit film dowload kar sake,positive
okk bhai jaan...:),neutral
love yu bhai jaan     I like yu     I love yu bhai jaan      nice song so sweet handsome parsnalti,positive
Abe ja be zhandu balm Tere jaison keliye kon waqt nikalega,negative
kiya koi bata sakta hai india Time 3:30 pm UK time kiya hota hai??,neutral
hamare sallu bhai h,neutral
Tum musalman nahi hi,negative
Heard k Sallu bhai ko musalmaano ki ab koi zarurath nahi rahi iz diz true???,neutral
Jo sachcha musalman hoga vo iski movie nahi dekhega bhai kyu k isne muslamano ko chalange kiya hai so mai to nahi dekhunga jiski jo marzi bhai,negative
Ok sallu miy,neutral
Bhaijaan muze aapke sath picture click karni hai.......love u bhaijaan.....,positive
Assalamu alaikum bhaijan,neutral
Bhaijan watsaap pe aapke bare ma jo chal raha ha wo jhoot ha na.plz reply must,neutral
Salman is godfather is bollywood,positive
mast hai bhai jaan,positive
Tre bap ne bnai hoti tb b flop nhi hoti ssale ,negative
Kya guarantee hai ki sab questions ka answer aap hi denge???koi dusra bhi toh de sakta hai???,neutral
Akib Jawad TU SULTAN KO FLOP KARAYEGA TU ABE JA CHUTIYA JA TU YHA SE NHI TO THOK DUNGA,negative
Kya bhai hum jab Bussy ho tab hi aap online honge..... plz hamara bhi socho..... night me sab free hote he.,neutral
Salame walekum .bajrangi bhaijan,neutral
Facebook jaisa Accha chis me ye sab faltu items kyu ata hai kya pata????? Dirty fellow. ..... idiot kahika...... mu dekh lia bash aj ka din e sala kharap jayega.....,negative
Salam Nadia Khan frm salman khan,neutral
luv u salman muhhhh,positive
Harami kanjer insaan,negative
Asaalam aalay kumm Asaalam axelent bhai jan (y),positive
Salman bhai mery comnt ka reply krna plzzzzzzzzz,neutral
haye Sallu....tussi gr8 ho........,positive
koi dekhe na dekhe hum toh apki iss film ko toh zarur jayenge,positive
Nic salman bai,positive
bhai....hum tumhare bareme sab jaante hai..kya question aur kya answer....we love you.....abto bss movie release ho...usi din jashn hoga....Eid mubarak in advance..........,positive
"Bhai aap toh bolly wood ke badshah ho """"""""""aur aap humare dil k kareb ho love u bhai jaan",positive
Gret is gret khan salman,positive
kya baat h.....bhai,positive
ofcourse salman isme sochna kaisa..,neutral
sallu bhai..........ed ki party akele ....hi hmko bhul gye,neutral
Iove you sulman bhai,positive
Muslim brothers sisters plz salman khan ko unlike karo aor lanat bhejo salman khan pr salman khan hindu higaya hai islo ezzat mat do bezaty karo Allah ki lanat hu is bodhy baba par,negative
sir im upset becaz apki film pakistan mai eid ke ek week bd release ho gi sir ramzan mai sirf allah miyan se apki kushi mangi hai hamari dua qubol ho jaye ap hamesha kamiyab hun.im samaira from pakistan i always woh aye ni and support u.,positive
BEHNCHOD Sahil Rehman Roy. BAAP SE FANDA KAREGA TUJHE TERE INBOX ME THOKUGA,negative
Salman bhai aap to folp hooo jiii,negative
Bhai jakaass bhai insallha super hit. ...,positive
salman bhaijaan...ap ki new movie mein shoot mee mai,neutral
Yasmeen Khan. Dimag THIKANE lga kr comnt kr,negative
Sallu bhai aapka no.... chaye,neutral
True love to aisa hota hai jo kabhi uske aakho m aasu nhi dekh skta ho marna pitna to bhut dur ki baat h,neutral
Or uske khe bina uski baat samajh jate h,neutral
bajrangi bhaijan eid mubarak in advanc or apki movie 450cr ke par jaye kyuki....you are grate and smart hero of bollywood ke,positive
kal kya h.....b'dy gift doge kya mera? <3 :D,neutral
Salman bhai mafi Maglo abi time hi..Muslim bina hit karuga Bajrangi Bhaijan ko...kesi karo gi bhai...apka frns group he hi Muslim,negative
Abe selman Khan muslman ke name per klneq hae ise jeene ka koi heq nahi hae,negative
bhaijaan mera reply jarur dena,neutral
Jai shri ram .......coming sooooon bjrngi bhai jan,neutral
Madar chord maa chuda Mumbai mai Hyd dheekha to maacood data tari,negative
Pakistan main be apko log bht pasand krta hn bhai jan.....,positive
aapki film kaisi bhi q na ho humko 1st day 1st show dekni hi hai.,positive
bhai ap muslim bina kesi hit karoge ye films. .,negative
tera film se br nhi chalne wala h bajrangi,negative
Ja kutte Teri movie koi nhi dekhega haram khor,negative
Kese ho bhai aap,neutral
Love u mere swttuuuu... Muuaah muaah muah .. Tum ho toh me hoo... Ek pal milneki chahat se umid banih aur umid se jindahoo me... Tere lye bas tu hi tu hai...,positive
Yeh movie koi muslim nhi dekhega kyun k yeh movie chalne wala nhi h,negative
SULTAN ALI KHAN SE,neutral
Salman bhai aap kamal ho,positive
Ek nai kahani dekhne ko behad utsuk hai.love you sallu bhai.bhaijaan.,positive
Kis time kal?,neutral
no bhau,positive
hame koi like kijiye hum bajrangi se kam nahi hai,neutral
Sir kisko rply mat dena,neutral
salam bhai app ke Roza kasa ja raha ap ka,neutral
Kuc nahi parthe hai bhai salam ka zabab bi nahi date hai,neutral
bhai Tu apni jaaan hai :*,neutral
Iam waiting bhaijaan,neutral
U owsum Salman bhai,positive
Bhaijan aap ki sari film supar hoti hai or. Main aap ki sari film dekhti hun kash main ek baar aap se mil pati,positive
ye harami iski kya aukat hai salamn ki mere samne iske pas jitna paisa hai utna to mere kutte ko khana ata hai,negative
Bhai is bar Eid aap ka chera dekh kar Ho gi .kab 17 tarikh aaye iam waiting,positive
Salman don't worry faltu ki abha se apke fan ko fark nhi padega movie mast chalegi,positive
tere muslman hun te lanat hai,negative
Eid mobarak bhaijaan kyse ho serkhan kab aega bhai,positive
Bhai Tere samne koi nahi bhai u r gret bhai,positive
Eid mubark ho salman jii I love you salman.mai apse ek bar milna chahti hu salman jiiii meri yhi khwaish h salman jiiiii,positive
Bhai ji aap to kamaal ho,positive
pakistan k fans kia kren zara ye bhi btaye bhai?,neutral
. Salman bhai apni life khud Kharab kr rahe ho ase krke alla hafiz,negative
Ekela boycot kar awaiz tu kamyaab ho jayega paaka sirf tu mat ja,neutral
bhai jaan aapki movie hit h ...ham aap ka sath h inshallah,positive
Salman aaja ghar mere eid par,neutral
Yar ji karrha h,neutral
eid mubarak lakin es br eddi bhi chaiyea,neutral
Huuurrrrrrrr salman khan teri aisi ki tesi aur teri movie ki bhi,negative
Bhagvan ka kam karna sub se mukya darm hai.,neutral
Salman mai aapko bhai jaan manta hun lekin mai cahta hun yah film na het ho kaunki yah musalmano ka sawal hai,neutral
Salmam khan teri film flop hogi yaad rakh le tu,negative
kyu movie me kuch glt dikhaya h kya,neutral
Bhaijaan...app tnsn free raho...,neutral
Sj Soriful kya bola teku itna hi pasand salman to tere ghar me rakh le usku,negative
ye sab afwa hai bhai aisa na bolo koi,neutral
mobarak ied mobarak ??,neutral
ab chalo yar sone...aaj #juma h bhailog ....namaz padhni h,neutral
Shahrukh Gouri galat news hai woh..... dont believe....usne aisa nahi kaha,neutral
Zara pucho Salman se k kitna #Roza raha,neutral
Ahana Khan ignore thm thy wil never understand..... kuch bolo toh gaaliyan dena shuru kardenge jo hame islam sikaate hai,neutral
Aur Salman bhai apki hum apka movies nhi dekhne jainge   Q k apnea ussme wahiyaad bhagwan ka chalissa gaya ha jiska wajse Muslim ko sarminda hona padege     Pura mehena yani month   roza Namaz padne k baad ye sunnege   kya bhai apko koi aur movies nhi mila kya,negative
Aagar salman sai hai to ek martaba media me saaf saaf bolde ke mene esa nahi bola ....simpal...,neutral
mamu aap mera agar msg recevie kar to ple haan ya na mamu ple good morning.,neutral
salman bhai meri ek frnd hai..........she....lives......in......sirsi.....n .....aaki.....bauhat.....badi.....fan.....hai.....i.....dont.....know.....uske.....number....pe......wo....reply.....nhi.....kar.....rhi......n......wo......mujhe......seriously..... lyk.....karti.....hai......n.....main....bhi....agar.....mera.....ye.....comment.....aap....tak....pauhache.....den.....sirf...aap....hi...agar.....fb.....pe....usko....bol.....de.....help...me....i....don't..... know.....main.....jo.....likh.....raha.....hu....wo...sahi....hai.....ya....galat.....but....bhagwaan...kasam.....dil....se.....n....honestly.....likh.....raha.....hu.....agar....aap....meri.....help....kar....de....den....aap....jo....bologe.....wo....main....krunga.....pls....pls......plss......Sry..bhai....aap soch rhe hoge ki aap mujhe trust kyu kare den pls mera contact,neutral
